Order_Item_ID,Order_ID,Line_Number,Product_ID,Quantity,Unit_Cost,Unit_Price,Total_Cost,Total_Revenue,Gross_Margin
27752,109238,1,19,10,206.37,317.08,2063.7,3170.8,1107.1
27753,109239,1,247,2,103.45,132.85,206.9,265.7,58.8
27754,109239,2,239,4,301.65,503.01,1206.6,2012.04,805.44
27755,109239,3,15,6,653.19,958.95,3919.14,5753.7,1834.56
27756,109239,4,87,9,96.26,157.76,866.34,1419.84,553.5
27757,109240,1,130,6,146.15,179.6,876.9,1077.6,200.7
27758,109240,2,243,3,44.08,77.95,132.24,233.85,101.61
27759,109240,3,114,4,411.04,637.54,1644.16,2550.16,906.0
27760,109240,4,221,5,94.29,149.87,471.45,749.35,277.9
27761,109241,1,65,1,379.32,499.54,379.32,499.54,120.22
27762,109241,2,224,10,430.72,527.02,4307.2,5270.2,963.0
27763,109241,3,1,1,166.38,222.66,166.38,222.66,56.28
27764,109241,4,239,4,301.65,503.01,1206.6,2012.04,805.44
27765,109242,1,241,5,158.01,224.53,790.05,1122.65,332.6
27766,109242,2,41,4,330.84,502.44,1323.36,2009.76,686.4
27767,109242,3,97,6,594.0,969.83,3564.0,5818.98,2254.98
27768,109242,4,170,9,359.32,474.63,3233.88,4271.67,1037.79
27769,109243,1,94,1,303.66,507.55,303.66,507.55,203.89
27770,109243,2,247,5,103.45,132.85,517.25,664.25,147.0
27771,109243,3,90,9,811.22,1062.34,7300.98,9561.06,2260.08
27772,109244,1,55,4,177.55,252.04,710.2,1008.16,297.96
27773,109244,2,43,9,96.96,117.98,872.64,1061.82,189.18
27774,109244,3,124,5,694.29,1153.5,3471.45,5767.5,2296.05
27775,109244,4,68,6,80.52,125.27,483.12,751.62,268.5
27776,109244,5,93,3,395.18,693.02,1185.54,2079.06,893.52
27777,109245,1,156,8,580.87,893.84,4646.96,7150.72,2503.76
27778,109245,2,58,1,195.93,338.6,195.93,338.6,142.67
27779,109245,3,240,9,200.57,350.11,1805.13,3150.99,1345.86
27780,109245,4,148,10,303.03,384.23,3030.3,3842.3,812.0
27781,109245,5,85,4,690.91,1222.9,2763.64,4891.6,2127.96
27782,109246,1,34,2,146.68,263.79,293.36,527.58,234.22
27783,109246,2,187,1,77.31,102.08,77.31,102.08,24.77
27784,109247,1,38,5,35.32,46.38,176.6,231.9,55.3
27785,109248,1,74,5,260.58,326.98,1302.9,1634.9,332.0
27786,109248,2,43,2,96.96,117.98,193.92,235.96,42.04
27787,109248,3,192,10,889.46,1141.66,8894.6,11416.6,2522.0
27788,109248,4,150,8,401.69,590.3,3213.52,4722.4,1508.88
27789,109248,5,69,6,34.07,58.68,204.42,352.08,147.66
27790,109249,1,85,3,690.91,1222.9,2072.73,3668.7,1595.97
27791,109249,2,115,5,161.31,277.27,806.55,1386.35,579.8
27792,109249,3,90,2,811.22,1062.34,1622.44,2124.68,502.24
27793,109250,1,30,2,608.44,802.23,1216.88,1604.46,387.58
27794,109250,2,55,3,177.55,252.04,532.65,756.12,223.47
27795,109250,3,229,5,300.77,405.04,1503.85,2025.2,521.35
27796,109250,4,99,4,760.89,1173.93,3043.56,4695.72,1652.16
27797,109250,5,239,5,301.65,503.01,1508.25,2515.05,1006.8
27798,109251,1,92,8,363.17,477.61,2905.36,3820.88,915.52
27799,109252,1,206,4,829.35,1381.72,3317.4,5526.88,2209.48
27800,109252,2,200,10,540.3,787.23,5403.0,7872.3,2469.3
27801,109253,1,26,3,473.62,612.88,1420.86,1838.64,417.78
27802,109253,2,38,10,35.32,46.38,353.2,463.8,110.6
27803,109253,3,65,10,379.32,499.54,3793.2,4995.4,1202.2
27804,109254,1,234,7,498.39,608.73,3488.73,4261.11,772.38
27805,109254,2,152,7,491.18,726.79,3438.26,5087.53,1649.27
27806,109254,3,224,2,430.72,527.02,861.44,1054.04,192.6
27807,109255,1,119,9,602.11,1059.31,5418.99,9533.79,4114.8
27808,109255,2,57,6,245.13,335.22,1470.78,2011.32,540.54
27809,109255,3,19,6,206.37,317.08,1238.22,1902.48,664.26
27810,109256,1,144,4,122.92,154.3,491.68,617.2,125.52
27811,109256,2,12,8,657.73,968.33,5261.84,7746.64,2484.8
27812,109256,3,200,10,540.3,787.23,5403.0,7872.3,2469.3
27813,109257,1,70,4,216.22,311.85,864.88,1247.4,382.52
27814,109257,2,187,5,77.31,102.08,386.55,510.4,123.85
27815,109257,3,239,6,301.65,503.01,1809.9,3018.06,1208.16
27816,109257,4,162,1,330.53,542.31,330.53,542.31,211.78
27817,109257,5,30,4,608.44,802.23,2433.76,3208.92,775.16
27818,109258,1,144,10,122.92,154.3,1229.2,1543.0,313.8
27819,109258,2,36,1,37.64,63.91,37.64,63.91,26.27
27820,109258,3,242,5,815.32,1321.98,4076.6,6609.9,2533.3
27821,109259,1,180,7,263.81,467.78,1846.67,3274.46,1427.79
27822,109259,2,18,10,651.7,910.59,6517.0,9105.9,2588.9
27823,109259,3,55,4,177.55,252.04,710.2,1008.16,297.96
27824,109259,4,110,3,411.65,716.46,1234.95,2149.38,914.43
27825,109259,5,48,6,290.36,444.95,1742.16,2669.7,927.54
27826,109260,1,219,9,754.97,1030.5,6794.73,9274.5,2479.77
27827,109260,2,81,4,191.5,334.53,766.0,1338.12,572.12
27828,109260,3,37,10,186.7,313.8,1867.0,3138.0,1271.0
27829,109261,1,222,4,94.62,157.95,378.48,631.8,253.32
27830,109261,2,188,10,283.73,421.83,2837.3,4218.3,1381.0
27831,109262,1,87,5,96.26,157.76,481.3,788.8,307.5
27832,109262,2,35,10,682.15,1079.36,6821.5,10793.6,3972.1
27833,109263,1,4,6,317.07,402.41,1902.42,2414.46,512.04
27834,109264,1,167,7,518.69,736.64,3630.83,5156.48,1525.65
27835,109264,2,214,5,370.15,511.23,1850.75,2556.15,705.4
27836,109264,3,150,6,401.69,590.3,2410.14,3541.8,1131.66
27837,109264,4,37,1,186.7,313.8,186.7,313.8,127.1
27838,109264,5,129,1,313.12,432.15,313.12,432.15,119.03
27839,109265,1,2,5,71.13,88.85,355.65,444.25,88.6
27840,109265,2,61,6,636.7,984.64,3820.2,5907.84,2087.64
27841,109266,1,227,2,561.49,702.61,1122.98,1405.22,282.24
27842,109267,1,135,3,683.58,831.11,2050.74,2493.33,442.59
27843,109267,2,156,10,580.87,893.84,5808.7,8938.4,3129.7
27844,109267,3,79,9,758.85,1195.39,6829.65,10758.51,3928.86
27845,109267,4,190,9,397.17,493.72,3574.53,4443.48,868.95
27846,109267,5,231,1,481.66,668.29,481.66,668.29,186.63
27847,109268,1,171,2,142.52,178.42,285.04,356.84,71.8
27848,109268,2,34,10,146.68,263.79,1466.8,2637.9,1171.1
27849,109269,1,189,1,457.73,566.42,457.73,566.42,108.69
27850,109269,2,65,1,379.32,499.54,379.32,499.54,120.22
27851,109270,1,114,7,411.04,637.54,2877.28,4462.78,1585.5
27852,109270,2,10,7,398.09,513.87,2786.63,3597.09,810.46
27853,109271,1,7,10,666.3,959.49,6663.0,9594.9,2931.9
27854,109271,2,102,8,608.53,898.66,4868.24,7189.28,2321.04
27855,109271,3,108,4,248.98,328.26,995.92,1313.04,317.12
27856,109271,4,1,1,166.38,222.66,166.38,222.66,56.28
27857,109272,1,234,7,498.39,608.73,3488.73,4261.11,772.38
27858,109272,2,207,8,792.92,1162.6,6343.36,9300.8,2957.44
27859,109272,3,117,2,111.98,170.58,223.96,341.16,117.2
27860,109272,4,159,7,77.15,124.94,540.05,874.58,334.53
27861,109273,1,50,8,157.55,281.81,1260.4,2254.48,994.08
27862,109273,2,235,3,789.23,1220.95,2367.69,3662.85,1295.16
27863,109274,1,185,6,41.14,63.11,246.84,378.66,131.82
27864,109274,2,93,10,395.18,693.02,3951.8,6930.2,2978.4
27865,109274,3,195,7,697.2,917.16,4880.4,6420.12,1539.72
27866,109274,4,181,2,750.96,1117.85,1501.92,2235.7,733.78
27867,109274,5,44,7,66.26,112.48,463.82,787.36,323.54
27868,109275,1,142,5,344.15,427.13,1720.75,2135.65,414.9
27869,109275,2,76,8,796.17,1154.67,6369.36,9237.36,2868.0
27870,109275,3,210,4,206.05,267.97,824.2,1071.88,247.68
27871,109275,4,167,8,518.69,736.64,4149.52,5893.12,1743.6
27872,109275,5,66,5,62.01,90.71,310.05,453.55,143.5
27873,109276,1,123,7,508.57,613.28,3559.99,4292.96,732.97
27874,109276,2,150,8,401.69,590.3,3213.52,4722.4,1508.88
27875,109276,3,243,5,44.08,77.95,220.4,389.75,169.35
27876,109276,4,228,6,705.41,933.38,4232.46,5600.28,1367.82
27877,109276,5,38,3,35.32,46.38,105.96,139.14,33.18
27878,109277,1,18,4,651.7,910.59,2606.8,3642.36,1035.56
27879,109277,2,31,4,533.54,920.73,2134.16,3682.92,1548.76
27880,109277,3,132,7,228.44,343.43,1599.08,2404.01,804.93
27881,109278,1,66,2,62.01,90.71,124.02,181.42,57.4
27882,109278,2,65,9,379.32,499.54,3413.88,4495.86,1081.98
27883,109278,3,126,7,598.74,1056.77,4191.18,7397.39,3206.21
27884,109278,4,77,7,425.39,547.96,2977.73,3835.72,857.99
27885,109278,5,172,5,269.68,390.96,1348.4,1954.8,606.4
27886,109279,1,216,7,601.57,916.63,4210.99,6416.41,2205.42
27887,109280,1,172,5,269.68,390.96,1348.4,1954.8,606.4
27888,109280,2,8,3,756.97,956.23,2270.91,2868.69,597.78
27889,109280,3,242,10,815.32,1321.98,8153.2,13219.8,5066.6
27890,109280,4,21,9,315.11,548.88,2835.99,4939.92,2103.93
27891,109281,1,185,5,41.14,63.11,205.7,315.55,109.85
27892,109281,2,151,8,360.89,646.59,2887.12,5172.72,2285.6
27893,109282,1,216,4,601.57,916.63,2406.28,3666.52,1260.24
27894,109283,1,104,9,841.29,1042.6,7571.61,9383.4,1811.79
27895,109283,2,216,4,601.57,916.63,2406.28,3666.52,1260.24
27896,109284,1,222,8,94.62,157.95,756.96,1263.6,506.64
27897,109284,2,178,5,464.66,700.62,2323.3,3503.1,1179.8
27898,109284,3,95,4,98.76,165.42,395.04,661.68,266.64
27899,109284,4,23,2,287.53,509.71,575.06,1019.42,444.36
27900,109284,5,121,5,234.09,286.57,1170.45,1432.85,262.4
27901,109285,1,98,4,708.84,1017.46,2835.36,4069.84,1234.48
27902,109285,2,78,2,354.59,444.22,709.18,888.44,179.26
27903,109285,3,95,10,98.76,165.42,987.6,1654.2,666.6
27904,109285,4,10,3,398.09,513.87,1194.27,1541.61,347.34
27905,109286,1,52,1,384.8,618.69,384.8,618.69,233.89
27906,109286,2,140,9,526.61,785.25,4739.49,7067.25,2327.76
27907,109286,3,116,7,707.19,1027.68,4950.33,7193.76,2243.43
27908,109286,4,95,7,98.76,165.42,691.32,1157.94,466.62
27909,109287,1,81,3,191.5,334.53,574.5,1003.59,429.09
27910,109287,2,68,10,80.52,125.27,805.2,1252.7,447.5
27911,109287,3,13,9,358.81,489.47,3229.29,4405.23,1175.94
27912,109287,4,102,6,608.53,898.66,3651.18,5391.96,1740.78
27913,109287,5,50,7,157.55,281.81,1102.85,1972.67,869.82
27914,109288,1,68,8,80.52,125.27,644.16,1002.16,358.0
27915,109288,2,235,2,789.23,1220.95,1578.46,2441.9,863.44
27916,109288,3,221,7,94.29,149.87,660.03,1049.09,389.06
27917,109288,4,244,8,346.36,450.25,2770.88,3602.0,831.12
27918,109289,1,16,5,392.22,475.9,1961.1,2379.5,418.4
27919,109289,2,17,4,741.31,1032.46,2965.24,4129.84,1164.6
27920,109290,1,141,7,850.04,1141.05,5950.28,7987.35,2037.07
27921,109290,2,144,10,122.92,154.3,1229.2,1543.0,313.8
27922,109291,1,116,2,707.19,1027.68,1414.38,2055.36,640.98
27923,109291,2,203,10,557.31,979.15,5573.1,9791.5,4218.4
27924,109292,1,188,9,283.73,421.83,2553.57,3796.47,1242.9
27925,109293,1,29,8,652.51,797.22,5220.08,6377.76,1157.68
27926,109293,2,155,2,793.46,1404.58,1586.92,2809.16,1222.24
27927,109293,3,27,2,804.19,1055.67,1608.38,2111.34,502.96
27928,109294,1,124,1,694.29,1153.5,694.29,1153.5,459.21
27929,109294,2,11,10,114.87,147.75,1148.7,1477.5,328.8
27930,109294,3,61,8,636.7,984.64,5093.6,7877.12,2783.52
27931,109295,1,131,10,460.92,825.91,4609.2,8259.1,3649.9
27932,109295,2,219,2,754.97,1030.5,1509.94,2061.0,551.06
27933,109295,3,89,3,347.62,465.29,1042.86,1395.87,353.01
27934,109295,4,163,1,312.23,458.47,312.23,458.47,146.24
27935,109296,1,242,4,815.32,1321.98,3261.28,5287.92,2026.64
27936,109296,2,111,7,678.93,906.52,4752.51,6345.64,1593.13
27937,109296,3,98,7,708.84,1017.46,4961.88,7122.22,2160.34
27938,109296,4,226,7,254.71,422.63,1782.97,2958.41,1175.44
27939,109297,1,48,5,290.36,444.95,1451.8,2224.75,772.95
27940,109297,2,29,10,652.51,797.22,6525.1,7972.2,1447.1
27941,109297,3,152,7,491.18,726.79,3438.26,5087.53,1649.27
27942,109298,1,52,10,384.8,618.69,3848.0,6186.9,2338.9
27943,109298,2,6,4,45.07,76.19,180.28,304.76,124.48
27944,109298,3,84,8,870.25,1398.26,6962.0,11186.08,4224.08
27945,109298,4,141,9,850.04,1141.05,7650.36,10269.45,2619.09
27946,109298,5,65,3,379.32,499.54,1137.96,1498.62,360.66
27947,109299,1,98,10,708.84,1017.46,7088.4,10174.6,3086.2
27948,109300,1,66,7,62.01,90.71,434.07,634.97,200.9
27949,109300,2,157,5,895.76,1375.28,4478.8,6876.4,2397.6
27950,109300,3,163,10,312.23,458.47,3122.3,4584.7,1462.4
27951,109301,1,177,10,430.41,523.31,4304.1,5233.1,929.0
27952,109301,2,229,6,300.77,405.04,1804.62,2430.24,625.62
27953,109301,3,232,6,219.48,270.83,1316.88,1624.98,308.1
27954,109301,4,138,2,495.37,641.34,990.74,1282.68,291.94
27955,109301,5,245,3,785.15,968.13,2355.45,2904.39,548.94
27956,109302,1,40,5,700.72,1229.45,3503.6,6147.25,2643.65
27957,109303,1,238,10,838.67,1397.99,8386.7,13979.9,5593.2
27958,109303,2,91,7,407.73,630.34,2854.11,4412.38,1558.27
27959,109304,1,21,5,315.11,548.88,1575.55,2744.4,1168.85
27960,109304,2,154,4,896.28,1210.75,3585.12,4843.0,1257.88
27961,109304,3,43,6,96.96,117.98,581.76,707.88,126.12
27962,109305,1,81,10,191.5,334.53,1915.0,3345.3,1430.3
27963,109305,2,239,5,301.65,503.01,1508.25,2515.05,1006.8
27964,109306,1,204,8,139.45,206.01,1115.6,1648.08,532.48
27965,109306,2,48,3,290.36,444.95,871.08,1334.85,463.77
27966,109307,1,201,9,547.61,924.75,4928.49,8322.75,3394.26
27967,109307,2,176,4,608.59,1064.69,2434.36,4258.76,1824.4
27968,109307,3,190,5,397.17,493.72,1985.85,2468.6,482.75
27969,109307,4,164,10,694.97,905.03,6949.7,9050.3,2100.6
27970,109307,5,102,8,608.53,898.66,4868.24,7189.28,2321.04
27971,109308,1,2,2,71.13,88.85,142.26,177.7,35.44
27972,109308,2,196,1,146.07,200.47,146.07,200.47,54.4
27973,109309,1,42,9,448.44,758.63,4035.96,6827.67,2791.71
27974,109309,2,121,2,234.09,286.57,468.18,573.14,104.96
27975,109309,3,1,6,166.38,222.66,998.28,1335.96,337.68
27976,109310,1,93,6,395.18,693.02,2371.08,4158.12,1787.04
27977,109310,2,46,5,293.22,384.5,1466.1,1922.5,456.4
27978,109310,3,187,6,77.31,102.08,463.86,612.48,148.62
27979,109310,4,111,6,678.93,906.52,4073.58,5439.12,1365.54
27980,109310,5,228,1,705.41,933.38,705.41,933.38,227.97
27981,109311,1,30,3,608.44,802.23,1825.32,2406.69,581.37
27982,109311,2,7,7,666.3,959.49,4664.1,6716.43,2052.33
27983,109312,1,144,4,122.92,154.3,491.68,617.2,125.52
27984,109313,1,200,7,540.3,787.23,3782.1,5510.61,1728.51
27985,109313,2,92,10,363.17,477.61,3631.7,4776.1,1144.4
27986,109313,3,26,9,473.62,612.88,4262.58,5515.92,1253.34
27987,109313,4,33,2,216.44,354.38,432.88,708.76,275.88
27988,109314,1,231,9,481.66,668.29,4334.94,6014.61,1679.67
27989,109314,2,75,4,624.79,994.06,2499.16,3976.24,1477.08
27990,109314,3,70,1,216.22,311.85,216.22,311.85,95.63
27991,109314,4,201,7,547.61,924.75,3833.27,6473.25,2639.98
27992,109314,5,204,1,139.45,206.01,139.45,206.01,66.56
27993,109315,1,40,8,700.72,1229.45,5605.76,9835.6,4229.84
27994,109315,2,84,6,870.25,1398.26,5221.5,8389.56,3168.06
27995,109315,3,129,1,313.12,432.15,313.12,432.15,119.03
27996,109316,1,222,7,94.62,157.95,662.34,1105.65,443.31
27997,109316,2,55,7,177.55,252.04,1242.85,1764.28,521.43
27998,109316,3,173,9,355.69,575.46,3201.21,5179.14,1977.93
27999,109316,4,19,5,206.37,317.08,1031.85,1585.4,553.55
28000,109317,1,86,7,117.35,157.31,821.45,1101.17,279.72
28001,109317,2,198,7,69.28,109.24,484.96,764.68,279.72
28002,109317,3,95,2,98.76,165.42,197.52,330.84,133.32
28003,109317,4,60,2,638.35,917.64,1276.7,1835.28,558.58
28004,109317,5,27,2,804.19,1055.67,1608.38,2111.34,502.96
28005,109318,1,57,2,245.13,335.22,490.26,670.44,180.18
28006,109319,1,29,8,652.51,797.22,5220.08,6377.76,1157.68
28007,109319,2,218,2,60.05,107.3,120.1,214.6,94.5
28008,109319,3,246,6,306.72,504.9,1840.32,3029.4,1189.08
28009,109320,1,151,2,360.89,646.59,721.78,1293.18,571.4
28010,109320,2,92,8,363.17,477.61,2905.36,3820.88,915.52
28011,109321,1,44,10,66.26,112.48,662.6,1124.8,462.2
28012,109322,1,225,8,672.09,1203.92,5376.72,9631.36,4254.64
28013,109322,2,156,5,580.87,893.84,2904.35,4469.2,1564.85
28014,109322,3,197,3,201.5,319.45,604.5,958.35,353.85
28015,109323,1,219,7,754.97,1030.5,5284.79,7213.5,1928.71
28016,109324,1,208,10,261.06,438.75,2610.6,4387.5,1776.9
28017,109325,1,189,5,457.73,566.42,2288.65,2832.1,543.45
28018,109325,2,213,10,205.66,258.52,2056.6,2585.2,528.6
28019,109325,3,50,7,157.55,281.81,1102.85,1972.67,869.82
28020,109326,1,163,3,312.23,458.47,936.69,1375.41,438.72
28021,109326,2,20,8,39.99,58.61,319.92,468.88,148.96
28022,109326,3,142,7,344.15,427.13,2409.05,2989.91,580.86
28023,109327,1,46,1,293.22,384.5,293.22,384.5,91.28
28024,109327,2,100,6,648.91,779.34,3893.46,4676.04,782.58
28025,109327,3,139,7,145.64,241.89,1019.48,1693.23,673.75
28026,109328,1,2,5,71.13,88.85,355.65,444.25,88.6
28027,109328,2,18,7,651.7,910.59,4561.9,6374.13,1812.23
28028,109328,3,69,8,34.07,58.68,272.56,469.44,196.88
28029,109328,4,182,7,441.52,749.79,3090.64,5248.53,2157.89
28030,109329,1,14,4,62.83,77.78,251.32,311.12,59.8
28031,109329,2,141,9,850.04,1141.05,7650.36,10269.45,2619.09
28032,109329,3,88,1,531.34,941.49,531.34,941.49,410.15
28033,109329,4,153,6,317.83,455.57,1906.98,2733.42,826.44
28034,109329,5,84,4,870.25,1398.26,3481.0,5593.04,2112.04
28035,109330,1,88,7,531.34,941.49,3719.38,6590.43,2871.05
28036,109331,1,143,3,85.53,105.27,256.59,315.81,59.22
28037,109331,2,177,1,430.41,523.31,430.41,523.31,92.9
28038,109331,3,131,4,460.92,825.91,1843.68,3303.64,1459.96
28039,109332,1,34,8,146.68,263.79,1173.44,2110.32,936.88
28040,109332,2,88,4,531.34,941.49,2125.36,3765.96,1640.6
28041,109332,3,119,1,602.11,1059.31,602.11,1059.31,457.2
28042,109333,1,237,6,787.47,1360.67,4724.82,8164.02,3439.2
28043,109333,2,124,3,694.29,1153.5,2082.87,3460.5,1377.63
28044,109333,3,155,1,793.46,1404.58,793.46,1404.58,611.12
28045,109334,1,33,6,216.44,354.38,1298.64,2126.28,827.64
28046,109334,2,36,6,37.64,63.91,225.84,383.46,157.62
28047,109335,1,31,9,533.54,920.73,4801.86,8286.57,3484.71
28048,109335,2,39,10,880.19,1161.43,8801.9,11614.3,2812.4
28049,109335,3,130,1,146.15,179.6,146.15,179.6,33.45
28050,109336,1,150,2,401.69,590.3,803.38,1180.6,377.22
28051,109337,1,240,8,200.57,350.11,1604.56,2800.88,1196.32
28052,109337,2,99,1,760.89,1173.93,760.89,1173.93,413.04
28053,109338,1,87,5,96.26,157.76,481.3,788.8,307.5
28054,109339,1,246,6,306.72,504.9,1840.32,3029.4,1189.08
28055,109339,2,182,3,441.52,749.79,1324.56,2249.37,924.81
28056,109339,3,140,3,526.61,785.25,1579.83,2355.75,775.92
28057,109339,4,195,4,697.2,917.16,2788.8,3668.64,879.84
28058,109340,1,51,7,69.09,86.27,483.63,603.89,120.26
28059,109341,1,100,2,648.91,779.34,1297.82,1558.68,260.86
28060,109342,1,181,2,750.96,1117.85,1501.92,2235.7,733.78
28061,109342,2,83,8,678.05,1128.35,5424.4,9026.8,3602.4
28062,109343,1,139,10,145.64,241.89,1456.4,2418.9,962.5
28063,109343,2,236,4,888.9,1143.14,3555.6,4572.56,1016.96
28064,109343,3,77,2,425.39,547.96,850.78,1095.92,245.14
28065,109343,4,200,5,540.3,787.23,2701.5,3936.15,1234.65
28066,109343,5,182,6,441.52,749.79,2649.12,4498.74,1849.62
28067,109344,1,64,3,607.41,806.37,1822.23,2419.11,596.88
28068,109344,2,34,3,146.68,263.79,440.04,791.37,351.33
28069,109344,3,172,2,269.68,390.96,539.36,781.92,242.56
28070,109344,4,140,7,526.61,785.25,3686.27,5496.75,1810.48
28071,109345,1,26,5,473.62,612.88,2368.1,3064.4,696.3
28072,109346,1,170,8,359.32,474.63,2874.56,3797.04,922.48
28073,109347,1,151,7,360.89,646.59,2526.23,4526.13,1999.9
28074,109348,1,146,9,204.85,323.47,1843.65,2911.23,1067.58
28075,109348,2,25,8,441.63,760.79,3533.04,6086.32,2553.28
28076,109348,3,135,3,683.58,831.11,2050.74,2493.33,442.59
28077,109348,4,195,7,697.2,917.16,4880.4,6420.12,1539.72
28078,109349,1,201,2,547.61,924.75,1095.22,1849.5,754.28
28079,109349,2,88,9,531.34,941.49,4782.06,8473.41,3691.35
28080,109349,3,172,5,269.68,390.96,1348.4,1954.8,606.4
28081,109349,4,182,6,441.52,749.79,2649.12,4498.74,1849.62
28082,109350,1,248,4,397.2,552.4,1588.8,2209.6,620.8
28083,109350,2,125,3,515.45,711.79,1546.35,2135.37,589.02
28084,109350,3,65,4,379.32,499.54,1517.28,1998.16,480.88
28085,109351,1,18,10,651.7,910.59,6517.0,9105.9,2588.9
28086,109351,2,202,5,266.1,324.38,1330.5,1621.9,291.4
28087,109351,3,11,4,114.87,147.75,459.48,591.0,131.52
28088,109351,4,238,1,838.67,1397.99,838.67,1397.99,559.32
28089,109352,1,90,6,811.22,1062.34,4867.32,6374.04,1506.72
28090,109352,2,27,8,804.19,1055.67,6433.52,8445.36,2011.84
28091,109352,3,250,4,33.81,47.73,135.24,190.92,55.68
28092,109353,1,177,10,430.41,523.31,4304.1,5233.1,929.0
28093,109354,1,14,6,62.83,77.78,376.98,466.68,89.7
28094,109354,2,68,7,80.52,125.27,563.64,876.89,313.25
28095,109354,3,212,3,551.54,932.93,1654.62,2798.79,1144.17
28096,109354,4,50,5,157.55,281.81,787.75,1409.05,621.3
28097,109354,5,243,10,44.08,77.95,440.8,779.5,338.7
28098,109355,1,242,2,815.32,1321.98,1630.64,2643.96,1013.32
28099,109355,2,74,1,260.58,326.98,260.58,326.98,66.4
28100,109356,1,203,1,557.31,979.15,557.31,979.15,421.84
28101,109356,2,63,7,176.54,231.51,1235.78,1620.57,384.79
28102,109356,3,53,2,561.92,918.37,1123.84,1836.74,712.9
28103,109356,4,185,1,41.14,63.11,41.14,63.11,21.97
28104,109356,5,153,1,317.83,455.57,317.83,455.57,137.74
28105,109357,1,248,4,397.2,552.4,1588.8,2209.6,620.8
28106,109357,2,89,6,347.62,465.29,2085.72,2791.74,706.02
28107,109357,3,131,7,460.92,825.91,3226.44,5781.37,2554.93
28108,109357,4,45,1,149.87,186.13,149.87,186.13,36.26
28109,109358,1,24,2,324.77,394.05,649.54,788.1,138.56
28110,109358,2,129,8,313.12,432.15,2504.96,3457.2,952.24
28111,109358,3,49,9,685.83,1120.79,6172.47,10087.11,3914.64
28112,109359,1,206,10,829.35,1381.72,8293.5,13817.2,5523.7
28113,109359,2,112,5,141.39,239.02,706.95,1195.1,488.15
28114,109359,3,153,9,317.83,455.57,2860.47,4100.13,1239.66
28115,109359,4,165,5,244.54,342.51,1222.7,1712.55,489.85
28116,109359,5,117,10,111.98,170.58,1119.8,1705.8,586.0
28117,109360,1,101,6,220.68,284.84,1324.08,1709.04,384.96
28118,109360,2,29,4,652.51,797.22,2610.04,3188.88,578.84
28119,109360,3,166,4,195.2,255.66,780.8,1022.64,241.84
28120,109360,4,124,4,694.29,1153.5,2777.16,4614.0,1836.84
28121,109360,5,180,8,263.81,467.78,2110.48,3742.24,1631.76
28122,109361,1,113,3,684.57,1087.83,2053.71,3263.49,1209.78
28123,109362,1,23,4,287.53,509.71,1150.12,2038.84,888.72
28124,109362,2,61,7,636.7,984.64,4456.9,6892.48,2435.58
28125,109362,3,83,6,678.05,1128.35,4068.3,6770.1,2701.8
28126,109362,4,150,10,401.69,590.3,4016.9,5903.0,1886.1
28127,109362,5,231,7,481.66,668.29,3371.62,4678.03,1306.41
28128,109363,1,114,6,411.04,637.54,2466.24,3825.24,1359.0
28129,109363,2,195,9,697.2,917.16,6274.8,8254.44,1979.64
28130,109364,1,29,10,652.51,797.22,6525.1,7972.2,1447.1
28131,109364,2,223,8,749.32,966.33,5994.56,7730.64,1736.08
28132,109365,1,126,2,598.74,1056.77,1197.48,2113.54,916.06
28133,109365,2,235,7,789.23,1220.95,5524.61,8546.65,3022.04
28134,109365,3,29,1,652.51,797.22,652.51,797.22,144.71
28135,109366,1,43,4,96.96,117.98,387.84,471.92,84.08
28136,109366,2,238,9,838.67,1397.99,7548.03,12581.91,5033.88
28137,109366,3,112,4,141.39,239.02,565.56,956.08,390.52
28138,109366,4,87,4,96.26,157.76,385.04,631.04,246.0
28139,109367,1,176,7,608.59,1064.69,4260.13,7452.83,3192.7
28140,109367,2,1,9,166.38,222.66,1497.42,2003.94,506.52
28141,109367,3,237,10,787.47,1360.67,7874.7,13606.7,5732.0
28142,109367,4,208,6,261.06,438.75,1566.36,2632.5,1066.14
28143,109367,5,38,5,35.32,46.38,176.6,231.9,55.3
28144,109368,1,66,10,62.01,90.71,620.1,907.1,287.0
28145,109368,2,28,6,561.76,704.5,3370.56,4227.0,856.44
28146,109368,3,75,1,624.79,994.06,624.79,994.06,369.27
28147,109368,4,155,2,793.46,1404.58,1586.92,2809.16,1222.24
28148,109369,1,134,6,461.62,722.53,2769.72,4335.18,1565.46
28149,109370,1,100,3,648.91,779.34,1946.73,2338.02,391.29
28150,109371,1,101,4,220.68,284.84,882.72,1139.36,256.64
28151,109372,1,103,4,719.67,1030.39,2878.68,4121.56,1242.88
28152,109372,2,1,3,166.38,222.66,499.14,667.98,168.84
28153,109373,1,111,1,678.93,906.52,678.93,906.52,227.59
28154,109373,2,126,7,598.74,1056.77,4191.18,7397.39,3206.21
28155,109373,3,158,10,443.42,578.5,4434.2,5785.0,1350.8
28156,109374,1,157,2,895.76,1375.28,1791.52,2750.56,959.04
28157,109374,2,37,5,186.7,313.8,933.5,1569.0,635.5
28158,109374,3,20,6,39.99,58.61,239.94,351.66,111.72
28159,109375,1,127,6,733.07,1063.13,4398.42,6378.78,1980.36
28160,109376,1,100,4,648.91,779.34,2595.64,3117.36,521.72
