Order_ID,Customer_ID,Employee_ID,Order_Date,Order_Status,Payment_Method
107101,920,72,2024-04-28,Cancelled,Bank Transfer
107102,123,27,2023-08-15,Completed,Credit Card
107103,640,5,2025-02-14,In Progress,Bank Transfer
107104,901,1,2023-11-30,In Progress,PayPal
107105,552,2,2025-01-16,Completed,PayPal
107106,131,55,2023-11-20,Completed,Invoice
107107,374,2,2026-04-17,In Progress,Bank Transfer
107108,512,55,2023-12-12,Completed,Bank Transfer
107109,791,7,2025-07-15,Completed,Credit Card
107110,207,35,2025-10-14,Completed,Invoice
107111,916,72,2025-06-25,In Progress,Credit Card
107112,40,5,2025-01-01,Completed,PayPal
107113,50,2,2025-12-05,Completed,Bank Transfer
107114,898,68,2025-08-15,Completed,Invoice
107115,476,7,2025-08-17,Completed,Bank Transfer
107116,852,55,2024-05-28,Completed,Bank Transfer
107117,454,27,2024-05-11,Completed,Bank Transfer
107118,463,27,2023-10-20,Completed,Credit Card
107119,120,55,2024-01-27,Completed,Bank Transfer
107120,922,55,2024-02-22,Completed,Invoice
107121,219,73,2024-04-26,Completed,Bank Transfer
107122,63,27,2024-12-23,In Progress,PayPal
107123,891,2,2025-04-01,Cancelled,Credit Card
107124,704,7,2025-03-12,Completed,PayPal
107125,240,5,2025-12-07,In Progress,PayPal
107126,750,27,2024-08-16,Cancelled,Invoice
107127,727,27,2026-05-23,Cancelled,Invoice
107128,48,68,2024-01-12,Completed,Bank Transfer
107129,182,1,2024-03-05,In Progress,Bank Transfer
107130,776,7,2025-10-07,Completed,PayPal
107131,906,7,2024-11-17,Completed,PayPal
107132,658,7,2024-01-12,In Progress,Credit Card
107133,734,5,2025-03-26,Completed,Bank Transfer
107134,337,2,2025-05-01,Cancelled,Credit Card
107135,693,5,2025-09-04,Cancelled,Bank Transfer
107136,520,5,2024-09-23,Completed,Credit Card
107137,725,7,2023-11-21,Completed,Bank Transfer
107138,835,5,2024-04-26,In Progress,Invoice
107139,215,2,2024-03-22,Completed,Invoice
107140,129,68,2024-11-26,Completed,Invoice
107141,494,5,2024-06-15,Cancelled,Bank Transfer
107142,377,7,2025-09-27,Completed,Credit Card
107143,669,27,2025-08-04,Completed,Bank Transfer
107144,842,27,2025-09-16,Completed,PayPal
107145,153,2,2024-03-14,Cancelled,Bank Transfer
107146,745,55,2026-05-28,Completed,Credit Card
107147,88,68,2024-10-01,Completed,PayPal
107148,625,7,2024-01-11,In Progress,Invoice
107149,121,7,2025-02-19,Cancelled,Bank Transfer
107150,967,1,2025-08-17,In Progress,Invoice
107151,139,35,2026-03-30,Completed,Credit Card
107152,253,27,2026-02-02,Completed,Credit Card
107153,471,35,2025-12-05,In Progress,Credit Card
107154,419,55,2023-11-07,Cancelled,PayPal
107155,474,35,2024-01-21,Completed,Credit Card
107156,253,2,2026-03-02,In Progress,PayPal
107157,196,35,2025-02-12,Completed,Bank Transfer
107158,691,27,2026-02-10,Completed,PayPal
107159,132,35,2024-02-22,In Progress,PayPal
107160,877,5,2025-11-25,Completed,Invoice
107161,485,5,2024-06-21,Completed,Invoice
107162,116,2,2024-10-23,Completed,PayPal
107163,768,27,2023-11-08,Completed,PayPal
107164,69,7,2023-12-20,Completed,PayPal
107165,259,73,2025-07-13,Completed,Credit Card
107166,254,5,2024-12-07,Completed,Bank Transfer
107167,313,2,2024-02-29,Completed,Bank Transfer
107168,317,2,2024-06-07,Cancelled,Invoice
107169,988,27,2023-11-02,In Progress,Credit Card
107170,104,7,2023-08-20,Completed,PayPal
107171,154,55,2025-12-25,Completed,Invoice
107172,118,55,2024-11-01,Completed,PayPal
107173,836,72,2024-03-13,Completed,PayPal
107174,897,73,2023-11-19,In Progress,Invoice
107175,111,2,2024-07-01,Cancelled,Bank Transfer
107176,788,7,2025-09-17,Completed,Bank Transfer
107177,24,2,2026-07-20,Completed,Invoice
107178,735,55,2025-11-30,Completed,Invoice
107179,124,2,2024-01-13,In Progress,Invoice
107180,766,2,2026-01-28,In Progress,PayPal
107181,307,7,2025-05-15,In Progress,Invoice
107182,352,35,2024-08-31,Cancelled,Bank Transfer
107183,206,72,2024-11-28,Cancelled,PayPal
107184,697,1,2024-03-01,Completed,PayPal
107185,252,73,2024-11-02,Completed,Invoice
107186,372,1,2024-08-22,Cancelled,PayPal
107187,84,2,2024-10-08,Completed,Credit Card
107188,65,68,2024-01-21,Completed,Bank Transfer
107189,569,1,2023-07-29,In Progress,Credit Card
107190,523,5,2025-07-18,Completed,Invoice
107191,900,72,2024-11-10,In Progress,Bank Transfer
107192,967,73,2025-01-02,Completed,Bank Transfer
107193,612,35,2023-10-13,Completed,Invoice
107194,501,73,2023-12-25,Completed,Bank Transfer
107195,199,35,2025-10-12,In Progress,PayPal
107196,721,7,2026-01-17,Completed,Bank Transfer
107197,618,1,2025-10-01,Completed,Bank Transfer
107198,631,35,2024-02-23,Cancelled,Invoice
107199,619,55,2025-09-07,Completed,Bank Transfer
107200,596,68,2024-12-30,In Progress,Credit Card
107201,714,7,2026-06-27,Completed,Credit Card
107202,731,5,2025-12-06,Completed,Credit Card
107203,604,55,2025-06-10,Cancelled,Bank Transfer
107204,152,5,2026-02-23,Completed,Credit Card
107205,335,72,2025-02-19,Completed,Credit Card
107206,443,68,2026-04-25,Completed,PayPal
107207,731,35,2026-06-08,In Progress,Bank Transfer
107208,217,5,2025-05-02,Completed,Invoice
107209,752,5,2024-06-27,Completed,Credit Card
107210,948,72,2026-02-22,In Progress,PayPal
107211,712,68,2024-04-11,Completed,Bank Transfer
107212,594,5,2024-12-15,Cancelled,Credit Card
107213,444,68,2026-04-13,Completed,PayPal
107214,880,1,2025-09-14,Completed,Bank Transfer
107215,90,35,2024-05-29,Completed,Invoice
107216,317,72,2025-08-09,Completed,PayPal
107217,95,68,2024-04-06,Cancelled,Invoice
107218,626,35,2025-11-23,Cancelled,Bank Transfer
107219,566,35,2026-06-19,In Progress,Bank Transfer
107220,151,73,2025-05-16,Completed,Bank Transfer
107221,515,2,2023-08-05,In Progress,Invoice
107222,718,1,2026-01-19,Completed,Invoice
107223,545,68,2025-07-22,Completed,Invoice
107224,298,2,2025-03-19,Completed,Bank Transfer
107225,22,73,2025-10-16,Completed,PayPal
107226,143,5,2025-06-08,In Progress,Invoice
107227,720,1,2025-03-10,Completed,Bank Transfer
107228,786,27,2026-01-17,Completed,Invoice
107229,952,35,2025-05-01,Completed,PayPal
107230,911,2,2025-09-17,Cancelled,PayPal
107231,111,68,2023-12-18,In Progress,Bank Transfer
107232,840,35,2024-06-23,Completed,Credit Card
107233,911,1,2024-12-17,In Progress,PayPal
107234,862,73,2023-11-19,Cancelled,Bank Transfer
107235,155,2,2024-09-01,Cancelled,Invoice
107236,341,7,2025-11-13,Cancelled,Invoice
107237,250,1,2026-07-22,Cancelled,Credit Card
107238,287,5,2023-12-24,Completed,Invoice
107239,255,7,2025-01-17,Completed,Credit Card
107240,574,55,2024-11-03,In Progress,PayPal
107241,684,73,2026-03-11,Completed,Credit Card
107242,164,72,2023-09-15,In Progress,Bank Transfer
107243,332,1,2025-11-01,Completed,Invoice
107244,657,55,2023-08-14,Cancelled,Invoice
107245,968,35,2024-07-18,Completed,Invoice
107246,894,35,2023-10-30,Completed,Credit Card
107247,459,7,2025-10-08,Cancelled,Credit Card
107248,445,55,2025-01-22,Completed,Invoice
107249,867,55,2024-08-11,In Progress,PayPal
107250,110,5,2026-05-03,In Progress,Bank Transfer
107251,156,55,2024-04-04,In Progress,Bank Transfer
107252,791,5,2023-12-10,Completed,PayPal
107253,779,1,2025-09-06,Completed,Bank Transfer
107254,578,7,2025-08-06,Cancelled,Invoice
107255,143,2,2025-08-08,Completed,Invoice
107256,839,7,2023-08-04,Completed,Invoice
107257,121,72,2025-01-11,In Progress,Bank Transfer
107258,503,73,2025-04-03,Completed,Credit Card
107259,533,68,2024-06-19,Cancelled,Invoice
107260,525,35,2026-02-25,In Progress,PayPal
107261,308,5,2025-07-19,In Progress,Bank Transfer
107262,453,27,2023-12-06,In Progress,Credit Card
107263,646,73,2023-09-09,Completed,PayPal
107264,160,1,2024-05-29,Completed,Invoice
107265,21,68,2025-01-31,Completed,PayPal
107266,551,2,2023-11-23,In Progress,PayPal
107267,661,27,2026-07-24,In Progress,Credit Card
107268,723,72,2026-02-09,Completed,Invoice
107269,835,35,2025-02-26,Completed,Invoice
107270,657,7,2024-01-23,In Progress,PayPal
107271,559,5,2024-10-07,Completed,Bank Transfer
107272,398,35,2024-09-15,Completed,Bank Transfer
107273,264,1,2023-11-10,Completed,Invoice
107274,958,55,2024-07-17,Completed,Bank Transfer
107275,749,2,2024-05-09,Completed,Credit Card
107276,790,73,2026-07-25,Completed,Bank Transfer
107277,577,27,2024-07-29,Completed,PayPal
107278,559,1,2025-03-13,Cancelled,PayPal
107279,228,2,2024-05-16,Completed,Credit Card
107280,727,7,2024-08-26,In Progress,PayPal
107281,416,72,2025-12-31,Cancelled,PayPal
107282,220,35,2023-10-12,Completed,Credit Card
107283,479,35,2026-03-23,Completed,Invoice
107284,634,27,2024-08-19,Completed,Credit Card
107285,291,72,2025-12-16,Completed,Credit Card
107286,166,27,2024-06-24,Completed,Bank Transfer
107287,714,73,2025-08-21,Completed,Bank Transfer
107288,730,68,2023-11-18,In Progress,PayPal
107289,287,72,2024-12-04,Cancelled,Invoice
107290,717,7,2026-02-22,In Progress,PayPal
107291,943,2,2024-04-10,In Progress,PayPal
107292,393,1,2025-04-14,Completed,PayPal
107293,993,2,2023-11-30,In Progress,Credit Card
107294,556,55,2025-02-26,Cancelled,Invoice
107295,288,73,2026-06-14,Cancelled,Invoice
107296,312,73,2025-05-08,Completed,Credit Card
107297,122,72,2024-09-21,Completed,PayPal
107298,836,72,2023-09-08,Completed,Credit Card
107299,68,72,2025-01-06,Completed,PayPal
107300,91,2,2025-08-16,Completed,PayPal
107301,363,35,2026-04-23,Completed,Invoice
107302,718,1,2024-01-21,In Progress,Credit Card
107303,164,1,2026-04-03,In Progress,PayPal
107304,165,1,2024-11-12,Cancelled,Invoice
107305,877,5,2023-08-14,Completed,PayPal
107306,694,7,2026-03-01,Completed,Credit Card
107307,783,68,2026-02-27,Completed,PayPal
107308,777,55,2024-10-12,Completed,PayPal
107309,132,2,2023-10-30,In Progress,PayPal
107310,752,73,2026-07-10,Completed,Invoice
107311,395,1,2025-02-23,Completed,Invoice
107312,590,35,2024-08-15,In Progress,Invoice
107313,669,27,2026-02-15,Completed,PayPal
107314,955,7,2025-05-01,Completed,Bank Transfer
107315,515,7,2025-11-08,Completed,Invoice
107316,434,68,2023-09-05,Completed,PayPal
107317,639,5,2026-07-02,Cancelled,Invoice
107318,430,73,2023-08-20,Cancelled,PayPal
107319,408,68,2024-07-31,Completed,Invoice
107320,601,7,2024-03-18,Cancelled,PayPal
107321,800,5,2025-02-24,Completed,Invoice
107322,928,55,2026-06-13,Cancelled,Invoice
107323,709,73,2024-08-15,Completed,Invoice
107324,120,1,2025-12-13,Completed,PayPal
107325,423,1,2024-10-24,In Progress,PayPal
107326,165,2,2024-04-24,Completed,Bank Transfer
107327,686,1,2024-06-13,Completed,Credit Card
107328,360,2,2024-08-30,Completed,Invoice
107329,415,35,2024-12-20,In Progress,Bank Transfer
107330,283,7,2023-09-29,Completed,Bank Transfer
107331,896,1,2023-12-05,Completed,Credit Card
107332,971,1,2026-06-13,Cancelled,PayPal
107333,197,35,2025-11-21,In Progress,Credit Card
107334,649,68,2025-10-10,In Progress,PayPal
107335,383,73,2023-10-22,Completed,PayPal
107336,162,55,2025-01-14,Completed,Credit Card
107337,163,1,2024-07-12,Cancelled,Invoice
107338,325,2,2024-07-17,Completed,Credit Card
107339,365,27,2023-08-01,In Progress,Invoice
107340,354,27,2024-10-24,Cancelled,Invoice
107341,992,68,2024-10-02,Completed,PayPal
107342,113,5,2025-10-23,Cancelled,Invoice
107343,191,1,2026-06-12,Completed,Bank Transfer
107344,17,35,2026-05-02,Completed,Credit Card
107345,277,2,2025-08-24,Completed,PayPal
107346,994,35,2024-11-10,Completed,Credit Card
107347,705,72,2023-10-08,Completed,PayPal
107348,121,72,2025-10-12,Completed,PayPal
107349,779,2,2025-05-18,Cancelled,Bank Transfer
107350,527,73,2024-12-04,Completed,Bank Transfer
107351,278,55,2026-01-17,Cancelled,PayPal
107352,64,35,2024-05-02,Completed,Credit Card
107353,976,72,2024-05-15,In Progress,Credit Card
107354,813,55,2025-07-19,Completed,Credit Card
107355,797,27,2025-09-01,Completed,PayPal
107356,58,2,2024-05-24,Completed,Credit Card
107357,614,1,2024-06-15,Completed,PayPal
107358,976,1,2024-03-04,Cancelled,Bank Transfer
107359,118,72,2025-08-10,In Progress,Credit Card
107360,804,55,2024-10-05,Completed,Bank Transfer
107361,772,7,2025-01-19,In Progress,Invoice
107362,196,7,2026-01-28,Completed,Invoice
107363,844,2,2026-05-24,In Progress,Credit Card
107364,238,68,2026-01-24,Completed,PayPal
107365,441,7,2023-10-09,Cancelled,PayPal
107366,369,27,2024-11-26,Completed,Credit Card
107367,379,5,2026-03-31,In Progress,Bank Transfer
107368,460,73,2025-05-08,Cancelled,PayPal
107369,874,72,2026-07-25,In Progress,Bank Transfer
107370,544,7,2024-08-16,Completed,Invoice
107371,728,55,2025-05-18,Cancelled,PayPal
107372,580,1,2025-04-19,Completed,Invoice
107373,328,1,2025-01-31,Cancelled,Invoice
107374,377,1,2023-11-19,Completed,Credit Card
107375,187,1,2026-01-14,Completed,Credit Card
107376,334,68,2025-01-12,Completed,PayPal
107377,84,27,2024-08-15,Completed,PayPal
107378,151,72,2024-05-02,Completed,Invoice
107379,819,1,2024-05-20,Completed,Bank Transfer
107380,535,68,2026-06-20,In Progress,PayPal
107381,864,5,2024-11-12,Completed,Credit Card
107382,327,1,2025-07-21,Completed,PayPal
107383,524,35,2025-07-05,Completed,Invoice
107384,7,7,2026-07-22,Completed,Invoice
107385,883,5,2025-02-20,Completed,PayPal
107386,761,68,2025-02-24,Completed,Bank Transfer
107387,55,55,2025-08-15,Completed,Credit Card
107388,774,35,2023-11-24,Completed,Invoice
107389,881,35,2025-05-03,Cancelled,PayPal
107390,898,72,2023-08-11,Completed,Invoice
107391,743,7,2025-11-17,Completed,Bank Transfer
107392,317,55,2023-08-23,Completed,Invoice
107393,735,7,2025-09-18,Cancelled,Bank Transfer
107394,309,72,2023-11-10,In Progress,Invoice
107395,152,1,2024-11-25,In Progress,Invoice
107396,605,2,2023-12-16,Cancelled,Invoice
107397,73,2,2024-09-05,Cancelled,Credit Card
107398,164,1,2025-11-07,In Progress,Credit Card
107399,836,5,2024-07-19,Completed,Credit Card
107400,859,1,2023-12-10,Completed,Invoice
107401,872,27,2026-06-01,Completed,Credit Card
107402,520,2,2024-04-17,Completed,Credit Card
107403,209,35,2025-02-28,Completed,Invoice
107404,60,55,2024-09-11,Cancelled,PayPal
107405,461,2,2025-08-26,Completed,PayPal
107406,805,72,2024-01-25,Completed,PayPal
107407,984,7,2023-10-09,Completed,PayPal
107408,989,35,2024-09-21,Completed,Bank Transfer
107409,842,2,2024-10-27,Cancelled,PayPal
107410,472,68,2025-02-21,Completed,PayPal
107411,181,72,2026-04-02,Cancelled,Credit Card
107412,637,2,2024-06-23,Completed,PayPal
107413,758,2,2024-11-06,Completed,Invoice
107414,389,5,2024-07-04,Cancelled,Credit Card
107415,855,7,2024-10-15,Cancelled,Bank Transfer
107416,667,27,2026-05-11,Completed,PayPal
107417,556,27,2023-10-12,Completed,Bank Transfer
107418,582,72,2024-02-29,Completed,PayPal
107419,6,73,2025-03-16,Completed,Bank Transfer
107420,432,7,2024-07-17,Cancelled,PayPal
107421,868,2,2024-10-13,In Progress,Invoice
107422,39,2,2024-12-05,Completed,Bank Transfer
107423,217,73,2025-01-30,In Progress,PayPal
107424,972,27,2025-01-08,Cancelled,Invoice
107425,502,55,2024-03-17,Completed,Bank Transfer
107426,595,1,2024-01-12,Completed,Bank Transfer
107427,625,7,2025-09-24,Completed,PayPal
107428,837,1,2024-07-04,Cancelled,Credit Card
107429,737,55,2024-01-25,Completed,Invoice
107430,359,2,2025-09-06,Completed,PayPal
107431,754,2,2024-08-19,Cancelled,Credit Card
107432,702,2,2024-10-31,Completed,Bank Transfer
107433,592,27,2024-07-18,Cancelled,Bank Transfer
107434,792,68,2024-05-07,Cancelled,Bank Transfer
107435,898,27,2026-06-18,Completed,Bank Transfer
107436,546,55,2025-03-12,Completed,Credit Card
107437,196,1,2024-07-29,Completed,Bank Transfer
107438,744,55,2026-06-02,Completed,Credit Card
107439,441,35,2025-05-30,Cancelled,Invoice
107440,65,5,2024-01-04,Completed,PayPal
107441,431,68,2025-08-03,Cancelled,PayPal
107442,366,27,2025-09-21,Completed,Credit Card
107443,130,7,2023-10-30,In Progress,PayPal
107444,513,1,2023-12-13,Completed,Invoice
107445,105,2,2026-07-20,Completed,Bank Transfer
107446,475,35,2025-03-05,In Progress,Credit Card
107447,42,5,2023-08-11,Completed,Bank Transfer
107448,288,72,2023-08-25,Cancelled,PayPal
107449,378,55,2026-07-09,Completed,Invoice
107450,198,7,2023-09-24,Completed,Credit Card
107451,240,68,2024-05-13,Cancelled,Credit Card
107452,86,27,2023-10-12,Cancelled,Bank Transfer
107453,434,2,2023-08-05,Completed,Bank Transfer
107454,368,2,2025-02-08,Completed,Invoice
107455,636,1,2024-05-25,Completed,Credit Card
107456,486,55,2024-06-22,In Progress,Credit Card
107457,135,55,2025-05-25,Completed,PayPal
107458,645,55,2025-07-30,Completed,Credit Card
107459,309,55,2025-06-22,Completed,Invoice
107460,617,55,2024-02-21,Cancelled,Bank Transfer
107461,214,72,2024-06-03,Completed,Bank Transfer
107462,376,1,2024-10-10,In Progress,Invoice
107463,443,35,2026-01-28,Completed,Bank Transfer
107464,325,72,2024-04-09,Cancelled,PayPal
107465,292,73,2024-12-01,Completed,Bank Transfer
107466,689,7,2026-04-02,Cancelled,Invoice
107467,123,7,2024-06-09,Completed,Invoice
107468,514,2,2024-07-13,Completed,Credit Card
107469,351,35,2025-02-13,In Progress,Credit Card
107470,803,1,2024-08-26,Completed,PayPal
107471,640,2,2026-04-13,Completed,Credit Card
107472,498,68,2024-10-27,Cancelled,Bank Transfer
107473,63,2,2023-08-26,Completed,Credit Card
107474,430,7,2026-02-19,Completed,PayPal
107475,929,2,2026-06-09,Completed,Credit Card
107476,575,1,2025-11-22,Completed,Credit Card
107477,339,1,2025-02-07,Completed,PayPal
107478,267,1,2024-12-23,In Progress,Invoice
107479,539,55,2026-05-07,Completed,Bank Transfer
107480,13,68,2024-08-07,Completed,Credit Card
107481,115,68,2024-11-08,Completed,PayPal
107482,721,7,2024-11-28,Completed,Bank Transfer
107483,993,73,2024-10-09,Cancelled,Bank Transfer
107484,29,27,2024-08-04,Completed,Invoice
107485,262,5,2024-10-31,Completed,Credit Card
107486,890,55,2025-05-24,In Progress,Credit Card
107487,659,7,2024-12-21,Completed,PayPal
107488,718,2,2024-09-12,Completed,Bank Transfer
107489,279,35,2025-03-15,Completed,PayPal
107490,910,2,2023-11-01,Completed,PayPal
107491,554,7,2023-10-19,Completed,Invoice
107492,519,2,2025-04-28,Completed,Bank Transfer
107493,970,68,2025-04-25,In Progress,PayPal
107494,104,55,2025-01-17,Cancelled,PayPal
107495,355,5,2024-08-11,Completed,Credit Card
107496,242,73,2024-08-29,Completed,Invoice
107497,113,35,2023-10-13,Completed,Bank Transfer
107498,625,5,2024-04-10,Completed,PayPal
107499,754,72,2023-09-07,Cancelled,PayPal
107500,958,27,2024-08-23,Cancelled,PayPal
107501,99,5,2025-11-23,In Progress,PayPal
107502,374,68,2024-12-31,Cancelled,Bank Transfer
107503,755,2,2026-03-08,Cancelled,Bank Transfer
107504,633,5,2025-07-05,Completed,PayPal
107505,192,55,2024-12-17,Completed,Credit Card
107506,182,35,2025-08-09,Completed,PayPal
107507,836,68,2024-03-12,In Progress,Credit Card
107508,302,68,2024-02-18,Completed,Credit Card
107509,17,72,2023-08-29,In Progress,Invoice
107510,185,68,2025-04-14,Completed,Bank Transfer
107511,27,55,2024-05-22,In Progress,Credit Card
107512,676,73,2024-03-09,Completed,Invoice
107513,117,55,2025-03-21,Completed,Invoice
107514,345,55,2024-02-18,Cancelled,Credit Card
107515,525,55,2025-04-20,In Progress,PayPal
107516,155,1,2024-07-18,Completed,Invoice
107517,783,27,2025-09-21,Completed,Credit Card
107518,864,72,2025-12-27,Completed,Bank Transfer
107519,929,7,2025-07-13,Completed,Invoice
107520,626,2,2024-03-06,Completed,PayPal
107521,298,5,2024-01-22,Cancelled,Bank Transfer
107522,795,72,2025-05-27,Completed,Credit Card
107523,568,5,2024-10-27,Cancelled,Credit Card
107524,141,72,2025-10-29,Completed,Bank Transfer
107525,922,35,2023-10-08,Cancelled,PayPal
107526,361,68,2023-11-30,Completed,Bank Transfer
107527,315,27,2024-09-20,Completed,Invoice
107528,687,73,2024-09-27,In Progress,Invoice
107529,887,5,2023-08-20,Cancelled,PayPal
107530,7,2,2025-12-10,Completed,Credit Card
107531,292,73,2024-11-12,In Progress,PayPal
107532,106,5,2025-05-21,Cancelled,Invoice
107533,335,7,2023-09-01,Completed,Bank Transfer
107534,336,72,2025-02-11,Completed,PayPal
107535,737,1,2023-11-30,In Progress,PayPal
107536,998,35,2025-10-17,In Progress,Credit Card
107537,929,2,2025-11-02,Completed,Bank Transfer
107538,814,72,2024-09-15,Completed,Bank Transfer
107539,325,2,2026-02-13,Completed,PayPal
107540,973,72,2026-01-17,Completed,Invoice
107541,504,72,2024-12-28,Cancelled,Invoice
107542,286,72,2025-05-01,Cancelled,Invoice
107543,670,55,2024-11-11,Completed,Credit Card
107544,431,27,2025-03-13,In Progress,PayPal
107545,926,73,2025-09-09,Cancelled,Bank Transfer
107546,898,7,2024-02-23,Completed,Invoice
107547,688,1,2024-02-08,Completed,PayPal
107548,35,68,2025-07-28,Completed,Bank Transfer
107549,329,68,2025-05-28,Completed,PayPal
107550,985,27,2024-07-23,Completed,Credit Card
107551,675,68,2024-07-24,Completed,Bank Transfer
107552,285,7,2023-10-29,Cancelled,Invoice
107553,17,68,2026-04-21,Completed,PayPal
107554,181,5,2024-08-02,Completed,PayPal
107555,167,7,2024-06-22,In Progress,Bank Transfer
107556,268,1,2024-05-15,Completed,PayPal
107557,654,5,2023-12-16,Completed,Invoice
107558,271,5,2024-06-07,In Progress,Invoice
107559,879,73,2024-11-14,Cancelled,Credit Card
107560,8,72,2025-03-11,Cancelled,Credit Card
107561,447,73,2025-04-04,Completed,Bank Transfer
107562,947,73,2026-03-13,Completed,Invoice
107563,795,5,2026-07-16,Cancelled,PayPal
107564,323,7,2025-12-03,Completed,Invoice
107565,127,27,2024-04-17,In Progress,Credit Card
107566,330,73,2024-04-12,Completed,PayPal
107567,890,35,2025-06-05,Completed,Credit Card
107568,710,1,2025-04-13,In Progress,Invoice
107569,94,68,2025-09-30,In Progress,Credit Card
107570,359,7,2023-09-28,Completed,Credit Card
107571,283,68,2023-10-19,Cancelled,Credit Card
107572,668,35,2025-11-22,Cancelled,Bank Transfer
107573,402,7,2025-04-11,Cancelled,Bank Transfer
107574,944,68,2025-02-11,Cancelled,Invoice
107575,137,55,2025-03-28,Cancelled,Credit Card
107576,591,7,2024-11-06,In Progress,Credit Card
107577,951,72,2026-02-04,Completed,Bank Transfer
107578,313,35,2024-12-26,Completed,Invoice
107579,487,1,2024-06-06,Cancelled,PayPal
107580,589,68,2026-05-05,In Progress,Bank Transfer
107581,990,55,2025-01-05,Completed,PayPal
107582,184,7,2024-03-29,Completed,Bank Transfer
107583,154,27,2025-08-12,In Progress,Bank Transfer
107584,741,5,2025-10-20,Cancelled,Invoice
107585,663,35,2024-01-21,Cancelled,PayPal
107586,992,73,2026-03-26,Completed,PayPal
107587,434,5,2023-11-20,Completed,Credit Card
107588,849,5,2024-05-16,Completed,Invoice
107589,438,68,2026-01-19,Cancelled,Credit Card
107590,120,35,2024-08-30,Completed,Credit Card
107591,335,35,2023-10-28,Completed,Bank Transfer
107592,933,72,2024-01-23,Completed,Credit Card
107593,554,27,2023-11-21,Completed,Invoice
107594,539,68,2023-09-29,In Progress,Invoice
107595,614,5,2025-03-13,Completed,Credit Card
107596,761,2,2024-05-31,Cancelled,Invoice
107597,624,73,2025-12-19,In Progress,PayPal
107598,886,55,2024-10-16,In Progress,Credit Card
107599,705,72,2025-09-24,In Progress,Credit Card
107600,253,55,2026-03-01,Completed,Invoice
107601,847,72,2025-09-13,In Progress,Credit Card
107602,217,72,2026-05-08,In Progress,Invoice
107603,930,5,2025-04-13,Cancelled,Bank Transfer
107604,297,27,2024-02-06,Cancelled,Credit Card
107605,923,55,2025-11-10,Completed,Invoice
107606,362,73,2024-02-28,Cancelled,Bank Transfer
107607,96,72,2023-12-25,Completed,Credit Card
107608,27,73,2025-04-30,Completed,Bank Transfer
107609,894,7,2025-04-20,Cancelled,Credit Card
107610,178,35,2026-05-20,Cancelled,Invoice
107611,776,55,2025-03-27,Completed,Invoice
107612,18,73,2024-12-20,Completed,Credit Card
107613,304,73,2025-12-18,Completed,Invoice
107614,276,72,2023-12-10,In Progress,Bank Transfer
107615,264,72,2026-06-17,In Progress,Invoice
107616,854,68,2024-11-11,Completed,PayPal
107617,30,2,2025-03-02,Cancelled,Invoice
107618,288,55,2024-01-02,Completed,Bank Transfer
107619,789,68,2023-11-15,Cancelled,PayPal
107620,732,7,2024-11-23,In Progress,Bank Transfer
107621,992,35,2023-10-23,Cancelled,Invoice
107622,933,1,2024-02-06,Completed,Credit Card
107623,151,5,2024-05-28,Completed,Bank Transfer
107624,205,55,2025-03-08,Completed,Credit Card
107625,383,5,2025-02-09,Completed,Invoice
107626,483,2,2026-05-20,In Progress,Invoice
107627,536,5,2025-08-26,In Progress,PayPal
107628,878,1,2026-07-24,Completed,Invoice
107629,709,7,2023-12-20,In Progress,PayPal
107630,758,7,2023-11-13,In Progress,Invoice
107631,456,7,2026-01-07,Completed,PayPal
107632,849,7,2024-11-15,Cancelled,Credit Card
107633,652,68,2024-02-02,Completed,PayPal
107634,555,73,2025-10-30,Completed,Invoice
107635,515,72,2023-08-10,Cancelled,Credit Card
107636,290,68,2024-09-24,Cancelled,Credit Card
107637,391,5,2026-01-15,Completed,Credit Card
107638,163,68,2025-04-06,Completed,Credit Card
107639,201,7,2025-11-23,Completed,PayPal
107640,961,55,2025-09-30,In Progress,Invoice
107641,889,1,2026-01-15,Cancelled,PayPal
107642,421,1,2025-05-03,Completed,Credit Card
107643,522,2,2023-11-26,In Progress,Credit Card
107644,937,27,2024-11-08,Completed,PayPal
107645,74,2,2024-01-25,In Progress,Credit Card
107646,818,55,2024-10-04,Completed,Bank Transfer
107647,756,7,2026-01-08,Completed,Invoice
107648,711,55,2025-11-29,Completed,PayPal
107649,98,73,2024-01-22,Completed,Credit Card
107650,426,27,2026-05-11,Cancelled,PayPal
107651,563,68,2023-10-29,Cancelled,Bank Transfer
107652,908,1,2024-01-19,Completed,Invoice
107653,264,72,2024-07-06,Completed,Bank Transfer
107654,626,68,2023-11-22,Completed,PayPal
107655,613,1,2023-09-10,Completed,Invoice
107656,684,7,2023-12-04,Completed,PayPal
107657,946,72,2024-09-16,Completed,Invoice
107658,268,7,2025-07-23,In Progress,Bank Transfer
107659,72,35,2023-09-20,In Progress,PayPal
107660,71,27,2025-05-31,Completed,PayPal
107661,860,27,2026-02-03,Cancelled,Invoice
107662,548,2,2024-09-25,Completed,Bank Transfer
107663,14,68,2026-05-28,In Progress,Credit Card
107664,488,68,2023-08-25,Completed,Credit Card
107665,439,68,2025-02-15,Completed,Invoice
107666,375,73,2026-03-09,Cancelled,Invoice
107667,987,72,2025-08-26,Completed,Credit Card
107668,17,7,2026-03-14,Completed,Credit Card
